,北京,上海,福州,廈門
2019-11-06-01,45.0,24.0,31.0,49.0
2019-11-06-02,46.0,23.0,38.0,43.0
2019-11-06-03,45.0,24.0,33.0,39.0
2019-11-06-04,47.0,23.0,37.0,36.0
2019-11-06-05,51.0,24.0,39.0,31.0
2019-11-06-06,50.0,25.0,30.0,34.0
2019-11-06-07,50.0,32.0,39.0,35.0
2019-11-06-08,55.0,36.0,42.0,36.0
2019-11-06-09,61.0,28.0,45.0,42.0
2019-11-06-10,63.0,21.0,47.0,42.0
2019-11-06-11,68.0,15.0,44.0,45.0
2019-11-06-12,75.0,21.0,40.0,41.0
2019-11-06-13,81.0,16.0,32.0,41.0
2019-11-06-14,83.0,22.0,35.0,47.0
2019-11-06-15,86.0,22.0,38.0,45.0
2019-11-06-16,90.0,31.0,34.0,51.0
2019-11-06-17,89.0,29.0,50.0,53.0
2019-11-06-18,90.0,37.0,50.0,51.0
2019-11-06-19,95.0,37.0,56.0,48.0
2019-11-06-20,98.0,34.0,30.0,49.0
2019-11-06-21,91.0,35.0,31.0,51.0
2019-11-06-22,92.0,32.0,31.0,53.0
2019-11-06-23,91.0,27.0,32.0,51.0
2019-11-07-00,90.0,27.0,31.0,42.0
2019-11-07-01,86.0,28.0,39.0,39.0
2019-11-07-02,78.0,27.0,45.0,38.0
2019-11-07-03,56.0,33.0,39.0,38.0
2019-11-07-04,26.0,39.0,41.0,42.0
2019-11-07-05,17.0,44.0,50.0,42.0
2019-11-07-06,13.0,40.0,41.0,45.0
2019-11-07-07,21.0,40.0,45.0,54.0
2019-11-07-08,18.0,40.0,57.0,56.0
2019-11-07-09,24.0,33.0,63.0,56.0
2019-11-07-10,21.0,26.0,50.0,53.0
2019-11-07-11,19.0,41.0,41.0,44.0
2019-11-07-12,17.0,44.0,39.0,34.0
2019-11-07-13,19.0,49.0,34.0,32.0
2019-11-07-14,38.0,48.0,42.0,38.0
2019-11-07-15,58.0,40.0,45.0,47.0
2019-11-07-16,61.0,49.0,44.0,50.0
2019-11-07-17,68.0,57.0,38.0,56.0
2019-11-07-18,77.0,70.0,44.0,57.0
2019-11-07-19,84.0,65.0,39.0,60.0
2019-11-07-20,81.0,58.0,34.0,57.0
2019-11-07-21,81.0,38.0,39.0,51.0
2019-11-07-22,85.0,42.0,34.0,48.0
2019-11-07-23,80.0,32.0,39.0,46.0
2019-11-08-00,77.0,28.0,36.0,46.0
2019-11-08-01,72.0,28.0,32.0,39.0
2019-11-08-02,70.0,28.0,30.0,36.0
2019-11-08-03,73.0,29.0,35.0,36.0
2019-11-08-04,72.0,33.0,35.0,40.0
2019-11-08-05,77.0,39.0,32.0,38.0
2019-11-08-06,69.0,36.0,37.0,35.0
2019-11-08-07,66.0,32.0,43.0,33.0
2019-11-08-08,73.0,25.0,42.0,31.0
2019-11-08-09,81.0,22.0,28.0,36.0
2019-11-08-10,76.0,24.0,25.0,37.0
2019-11-08-11,67.0,27.0,33.0,36.0
2019-11-08-12,56.0,27.0,33.0,37.0
2019-11-08-13,39.0,30.0,32.0,37.0
2019-11-08-14,46.0,28.0,32.0,45.0
2019-11-08-15,54.0,32.0,37.0,49.0
2019-11-08-16,59.0,30.0,49.0,51.0
2019-11-08-17,72.0,34.0,50.0,52.0
2019-11-08-18,76.0,37.0,54.0,54.0
2019-11-08-19,89.0,31.0,49.0,61.0
2019-11-08-20,96.0,28.0,39.0,66.0
2019-11-08-21,97.0,27.0,37.0,62.0
2019-11-08-22,99.0,24.0,42.0,56.0
2019-11-08-23,93.0,24.0,41.0,49.0
2019-11-09-00,88.0,24.0,43.0,43.0
2019-11-09-01,83.0,24.0,45.0,39.0
2019-11-09-02,80.0,20.0,44.0,34.0
2019-11-09-03,72.0,18.0,45.0,35.0
2019-11-09-04,58.0,15.0,45.0,39.0
2019-11-09-05,53.0,16.0,44.0,42.0
2019-11-09-06,42.0,19.0,47.0,48.0
2019-11-09-07,46.0,24.0,46.0,47.0
2019-11-09-08,52.0,33.0,51.0,45.0
2019-11-09-09,49.0,29.0,51.0,44.0
2019-11-09-10,55.0,18.0,47.0,45.0
2019-11-09-11,56.0,14.0,46.0,52.0
2019-11-09-13,73.0,18.0,35.0,59.0
2019-11-09-14,91.0,21.0,35.0,66.0
2019-11-09-15,116.0,29.0,52.0,68.0
2019-11-09-16,136.0,35.0,65.0,71.0
2019-11-09-17,155.0,40.0,60.0,79.0
2019-11-09-18,161.0,37.0,58.0,77.0
2019-11-09-19,153.0,43.0,48.0,78.0
2019-11-09-20,153.0,36.0,35.0,72.0
2019-11-09-21,151.0,27.0,37.0,71.0
2019-11-09-22,146.0,25.0,34.0,62.0
2019-11-09-23,116.0,26.0,39.0,56.0
2019-11-10-00,91.0,26.0,44.0,51.0
2019-11-10-01,52.0,26.0,42.0,40.0
2019-11-10-02,39.0,25.0,42.0,35.0
2019-11-10-03,32.0,26.0,44.0,29.0
2019-11-10-04,2.0,23.0,43.0,36.0
2019-11-10-05,8.0,24.0,41.0,46.0
2019-11-10-06,22.0,26.0,46.0,46.0
2019-11-10-07,59.0,31.0,47.0,44.0
2019-11-10-08,122.0,35.0,50.0,46.0
2019-11-10-09,155.0,34.0,50.0,44.0
2019-11-10-10,158.0,30.0,54.0,38.0
2019-11-10-11,164.0,48.0,49.0,36.0
2019-11-10-12,145.0,62.0,45.0,31.0
2019-11-10-13,119.0,78.0,25.0,36.0
2019-11-10-14,119.0,95.0,32.0,39.0
2019-11-10-15,123.0,90.0,35.0,40.0
2019-11-10-16,120.0,90.0,42.0,34.0
2019-11-10-17,114.0,93.0,57.0,31.0
2019-11-10-18,111.0,97.0,83.0,31.0
2019-11-10-19,101.0,100.0,70.0,43.0
2019-11-10-20,87.0,99.0,65.0,50.0
2019-11-10-21,65.0,101.0,59.0,45.0
2019-11-10-22,49.0,100.0,63.0,38.0
2019-11-10-23,48.0,101.0,63.0,31.0
2019-11-11-00,44.0,101.0,73.0,31.0
2019-11-11-01,45.0,100.0,76.0,34.0
2019-11-11-02,42.0,99.0,69.0,41.0
2019-11-11-03,42.0,110.0,61.0,54.0
2019-11-11-04,45.0,116.0,57.0,58.0
2019-11-11-05,47.0,118.0,62.0,73.0
2019-11-11-06,50.0,119.0,53.0,74.0
2019-11-11-07,53.0,128.0,58.0,78.0
2019-11-11-08,60.0,133.0,64.0,86.0
2019-11-11-09,63.0,121.0,62.0,91.0
2019-11-11-10,57.0,98.0,61.0,80.0
2019-11-11-11,45.0,82.0,65.0,81.0
2019-11-11-12,39.0,85.0,58.0,81.0
2019-11-11-13,26.0,80.0,61.0,73.0
2019-11-11-14,27.0,66.0,54.0,66.0
2019-11-11-15,28.0,71.0,47.0,56.0
2019-11-11-16,47.0,75.0,59.0,44.0
2019-11-11-17,50.0,86.0,62.0,44.0
2019-11-11-18,63.0,101.0,68.0,44.0
2019-11-11-19,70.0,120.0,66.0,41.0
2019-11-11-20,78.0,120.0,70.0,42.0
2019-11-11-21,75.0,124.0,76.0,43.0
2019-11-11-22,76.0,119.0,78.0,49.0
2019-11-11-23,76.0,101.0,90.0,53.0
2019-11-12-00,79.0,95.0,94.0,56.0
2019-11-12-01,80.0,89.0,84.0,64.0
2019-11-12-02,79.0,90.0,70.0,59.0
2019-11-12-03,79.0,90.0,65.0,50.0
2019-11-12-04,79.0,86.0,62.0,46.0
2019-11-12-05,80.0,87.0,59.0,46.0
2019-11-12-06,82.0,79.0,59.0,48.0
2019-11-12-07,83.0,76.0,64.0,50.0
2019-11-12-08,97.0,74.0,77.0,50.0
2019-11-12-09,103.0,80.0,84.0,53.0
2019-11-12-10,102.0,78.0,84.0,55.0
2019-11-12-11,102.0,80.0,85.0,63.0
2019-11-12-12,91.0,72.0,77.0,67.0
2019-11-12-13,82.0,65.0,78.0,69.0
2019-11-12-14,81.0,61.0,77.0,66.0
2019-11-12-15,88.0,72.0,78.0,66.0
2019-11-12-16,101.0,70.0,80.0,68.0
2019-11-12-17,104.0,72.0,85.0,67.0
2019-11-12-18,111.0,78.0,91.0,66.0
2019-11-12-19,125.0,84.0,79.0,69.0
2019-11-12-20,126.0,82.0,73.0,68.0
2019-11-12-21,125.0,78.0,73.0,73.0
2019-11-12-22,109.0,68.0,62.0,79.0
2019-11-12-23,55.0,57.0,60.0,78.0
2019-11-13-00,49.0,52.0,64.0,78.0
2019-11-13-01,59.0,51.0,62.0,77.0
2019-11-13-02,77.0,50.0,67.0,72.0
2019-11-13-03,87.0,49.0,63.0,73.0
2019-11-13-04,87.0,48.0,60.0,76.0
2019-11-13-05,89.0,51.0,59.0,80.0
2019-11-13-06,100.0,53.0,59.0,84.0
2019-11-13-07,166.0,62.0,70.0,90.0
2019-11-13-08,149.0,64.0,78.0,102.0
2019-11-13-09,58.0,102.0,84.0,106.0
2019-11-13-10,33.0,104.0,81.0,93.0
2019-11-13-11,38.0,103.0,73.0,81.0
2019-11-13-12,43.0,128.0,79.0,82.0
2019-11-13-13,50.0,159.0,77.0,78.0
2019-11-13-14,43.0,131.0,70.0,78.0
2019-11-13-15,38.0,97.0,73.0,76.0
2019-11-13-16,35.0,67.0,87.0,65.0
2019-11-13-17,33.0,66.0,95.0,65.0
2019-11-13-18,33.0,75.0,91.0,60.0
2019-11-13-19,34.0,81.0,87.0,62.0
2019-11-13-20,34.0,68.0,82.0,60.0
2019-11-13-21,34.0,74.0,79.0,67.0
2019-11-13-22,29.0,61.0,59.0,80.0
2019-11-13-23,34.0,59.0,64.0,89.0
2019-11-14-00,36.0,55.0,61.0,84.0
2019-11-14-01,35.0,120.0,60.0,75.0
2019-11-14-02,33.0,127.0,59.0,81.0
2019-11-14-03,32.0,125.0,54.0,80.0
2019-11-14-04,29.0,121.0,44.0,75.0
2019-11-14-05,37.0,114.0,42.0,72.0
2019-11-14-06,44.0,106.0,36.0,69.0
2019-11-14-07,49.0,100.0,36.0,68.0
2019-11-14-08,57.0,91.0,41.0,66.0
2019-11-14-09,67.0,80.0,45.0,66.0
2019-11-14-10,63.0,79.0,48.0,68.0
2019-11-14-11,62.0,73.0,53.0,74.0
2019-11-14-12,58.0,70.0,56.0,81.0
2019-11-14-13,52.0,69.0,59.0,86.0
2019-11-14-14,53.0,71.0,78.0,89.0
2019-11-14-15,58.0,75.0,69.0,87.0
2019-11-14-16,68.0,70.0,73.0,94.0
2019-11-14-17,70.0,85.0,66.0,96.0
2019-11-14-18,76.0,67.0,77.0,95.0
2019-11-14-19,83.0,65.0,82.0,101.0
2019-11-14-20,86.0,71.0,90.0,100.0
2019-11-14-21,87.0,77.0,69.0,92.0
2019-11-14-22,89.0,73.0,58.0,90.0
2019-11-14-23,83.0,72.0,61.0,75.0
2019-11-15-00,77.0,63.0,53.0,63.0
2019-11-15-01,64.0,59.0,60.0,57.0
2019-11-15-02,65.0,54.0,56.0,57.0
2019-11-15-03,70.0,53.0,51.0,53.0
2019-11-15-04,76.0,52.0,48.0,50.0
2019-11-15-05,76.0,54.0,49.0,49.0
2019-11-15-06,73.0,55.0,49.0,51.0
2019-11-15-07,70.0,61.0,51.0,54.0
2019-11-15-08,75.0,70.0,59.0,56.0
2019-11-15-09,89.0,77.0,67.0,60.0
2019-11-15-10,99.0,70.0,70.0,57.0
2019-11-15-11,102.0,64.0,55.0,50.0
2019-11-15-12,85.0,59.0,44.0,52.0
2019-11-15-13,89.0,61.0,41.0,58.0
2019-11-15-14,91.0,58.0,42.0,55.0
2019-11-15-15,90.0,70.0,48.0,57.0
2019-11-15-16,85.0,66.0,47.0,62.0
2019-11-15-17,81.0,68.0,49.0,55.0
2019-11-15-18,79.0,66.0,45.0,51.0
2019-11-15-19,75.0,66.0,35.0,43.0
2019-11-15-20,74.0,65.0,33.0,44.0
2019-11-15-21,72.0,59.0,38.0,46.0
2019-11-15-22,69.0,56.0,41.0,46.0
2019-11-15-23,67.0,48.0,42.0,41.0
2019-11-16-00,65.0,39.0,37.0,36.0
2019-11-16-01,63.0,34.0,44.0,30.0
2019-11-16-02,59.0,33.0,33.0,31.0
2019-11-16-03,58.0,36.0,31.0,34.0
2019-11-16-04,59.0,33.0,31.0,39.0
2019-11-16-05,54.0,33.0,31.0,47.0
2019-11-16-06,58.0,32.0,34.0,60.0
2019-11-16-07,56.0,38.0,34.0,67.0
2019-11-16-08,60.0,45.0,42.0,68.0
2019-11-16-09,71.0,54.0,46.0,73.0
2019-11-16-10,68.0,46.0,54.0,68.0
2019-11-16-11,71.0,44.0,62.0,74.0
2019-11-16-12,74.0,47.0,58.0,67.0
2019-11-16-13,80.0,47.0,49.0,56.0
2019-11-16-14,89.0,49.0,39.0,53.0
2019-11-16-15,96.0,47.0,42.0,48.0
2019-11-16-16,111.0,58.0,45.0,55.0
2019-11-16-17,115.0,71.0,37.0,54.0
2019-11-16-18,117.0,83.0,37.0,41.0
2019-11-16-19,112.0,79.0,41.0,37.0
2019-11-16-20,102.0,78.0,41.0,34.0
2019-11-16-21,98.0,86.0,40.0,31.0
2019-11-16-22,95.0,69.0,41.0,29.0
2019-11-16-23,90.0,42.0,37.0,35.0
2019-11-17-00,96.0,45.0,39.0,44.0
2019-11-17-01,81.0,31.0,27.0,50.0
2019-11-17-02,73.0,19.0,34.0,57.0
2019-11-17-03,73.0,18.0,24.0,61.0
2019-11-17-04,79.0,16.0,30.0,60.0
2019-11-17-05,88.0,18.0,34.0,67.0
2019-11-17-06,84.0,20.0,38.0,65.0
2019-11-17-07,92.0,27.0,42.0,71.0
2019-11-17-08,104.0,33.0,47.0,73.0
2019-11-17-09,109.0,33.0,56.0,73.0
2019-11-17-10,110.0,45.0,47.0,58.0
2019-11-17-11,112.0,43.0,50.0,51.0
2019-11-17-12,112.0,42.0,55.0,49.0
2019-11-17-13,117.0,44.0,42.0,53.0
2019-11-17-14,115.0,43.0,41.0,57.0
2019-11-17-15,120.0,52.0,46.0,64.0
2019-11-17-16,332.0,63.0,55.0,57.0
2019-11-17-17,407.0,80.0,84.0,53.0
2019-11-17-18,431.0,97.0,74.0,48.0
2019-11-17-19,483.0,117.0,64.0,50.0
2019-11-17-20,515.0,135.0,55.0,47.0
2019-11-17-21,330.0,117.0,53.0,42.0
2019-11-17-22,208.0,129.0,56.0,38.0
2019-11-17-23,187.0,163.0,60.0,36.0
2019-11-18-00,198.0,113.0,60.0,43.0
2019-11-18-01,166.0,66.0,57.0,37.0
2019-11-18-02,124.0,25.0,56.0,50.0
2019-11-18-03,93.0,17.0,54.0,55.0
2019-11-18-04,64.0,21.0,50.0,60.0
2019-11-18-05,46.0,34.0,50.0,67.0
2019-11-18-06,38.0,25.0,50.0,67.0
2019-11-18-07,39.0,19.0,51.0,76.0
2019-11-18-08,55.0,46.0,58.0,84.0
2019-11-18-09,67.0,60.0,67.0,88.0
2019-11-18-10,87.0,64.0,78.0,91.0
2019-11-18-11,126.0,67.0,84.0,93.0
2019-11-18-12,144.0,82.0,89.0,83.0
2019-11-18-13,129.0,120.0,77.0,88.0
2019-11-18-14,133.0,173.0,78.0,87.0
2019-11-18-15,139.0,212.0,71.0,92.0
2019-11-18-16,132.0,213.0,53.0,107.0
2019-11-18-17,113.0,223.0,49.0,117.0
2019-11-18-18,106.0,227.0,44.0,102.0
2019-11-18-19,94.0,221.0,41.0,91.0
2019-11-18-20,93.0,213.0,37.0,77.0
2019-11-18-21,97.0,208.0,30.0,67.0
2019-11-18-22,94.0,198.0,32.0,61.0
2019-11-18-23,96.0,185.0,28.0,50.0
2019-11-19-00,93.0,187.0,26.0,50.0
2019-11-19-01,74.0,209.0,28.0,46.0
2019-11-19-02,58.0,218.0,32.0,45.0
2019-11-19-03,48.0,209.0,30.0,48.0
2019-11-19-04,35.0,194.0,30.0,45.0
2019-11-19-05,28.0,179.0,28.0,44.0
2019-11-19-06,30.0,184.0,22.0,46.0
2019-11-19-07,33.0,191.0,21.0,47.0
2019-11-19-08,38.0,197.0,26.0,50.0
2019-11-19-09,35.0,193.0,33.0,53.0
2019-11-19-10,35.0,178.0,34.0,57.0
2019-11-19-11,39.0,140.0,35.0,62.0
2019-11-19-12,48.0,97.0,50.0,65.0
2019-11-19-13,57.0,100.0,56.0,60.0
2019-11-19-14,61.0,108.0,49.0,69.0
2019-11-19-15,62.0,111.0,64.0,68.0
2019-11-19-16,72.0,104.0,69.0,93.0
2019-11-19-17,77.0,96.0,101.0,115.0
2019-11-19-18,87.0,90.0,103.0,127.0
2019-11-19-19,92.0,80.0,104.0,130.0
2019-11-19-20,94.0,76.0,91.0,111.0
2019-11-19-21,91.0,75.0,82.0,87.0
2019-11-19-22,94.0,74.0,70.0,85.0
2019-11-19-23,100.0,75.0,79.0,74.0
2019-11-20-00,97.0,74.0,79.0,69.0
2019-11-20-01,91.0,76.0,79.0,65.0
2019-11-20-02,97.0,76.0,67.0,57.0
2019-11-20-03,102.0,77.0,65.0,53.0
2019-11-20-04,104.0,77.0,67.0,50.0
2019-11-20-05,102.0,77.0,64.0,43.0
2019-11-20-06,93.0,79.0,63.0,45.0
2019-11-20-07,93.0,84.0,62.0,43.0
2019-11-20-08,93.0,98.0,65.0,45.0
2019-11-20-09,100.0,97.0,69.0,48.0
2019-11-20-10,109.0,85.0,71.0,50.0
2019-11-20-11,108.0,79.0,72.0,52.0
2019-11-20-12,102.0,75.0,66.0,54.0
2019-11-20-13,108.0,73.0,68.0,55.0
2019-11-20-14,125.0,77.0,67.0,53.0
2019-11-20-15,137.0,81.0,69.0,54.0
2019-11-20-16,136.0,83.0,59.0,57.0
2019-11-20-17,153.0,88.0,58.0,53.0
2019-11-20-18,162.0,85.0,62.0,58.0
2019-11-20-19,169.0,85.0,61.0,56.0
2019-11-20-20,165.0,84.0,61.0,56.0
2019-11-20-21,164.0,82.0,60.0,53.0
2019-11-20-22,162.0,78.0,53.0,49.0
2019-11-20-23,153.0,65.0,54.0,45.0
2019-11-21-00,155.0,47.0,53.0,40.0
2019-11-21-01,156.0,33.0,51.0,34.0
2019-11-21-02,152.0,28.0,48.0,35.0
2019-11-21-03,143.0,24.0,46.0,34.0
2019-11-21-04,141.0,25.0,41.0,35.0
2019-11-21-05,134.0,24.0,36.0,34.0
2019-11-21-06,130.0,29.0,37.0,34.0
2019-11-21-07,133.0,44.0,39.0,33.0
2019-11-21-08,138.0,58.0,42.0,35.0
2019-11-21-09,144.0,50.0,50.0,35.0
2019-11-21-10,146.0,35.0,44.0,36.0
2019-11-21-11,150.0,24.0,40.0,36.0
2019-11-21-12,153.0,24.0,38.0,35.0
2019-11-21-13,157.0,27.0,33.0,35.0
2019-11-21-14,168.0,28.0,35.0,35.0
2019-11-21-15,176.0,32.0,36.0,41.0
2019-11-21-16,177.0,35.0,39.0,45.0
2019-11-21-17,177.0,34.0,40.0,52.0
2019-11-21-18,177.0,38.0,43.0,65.0
2019-11-21-19,175.0,42.0,42.0,71.0
2019-11-21-20,174.0,43.0,44.0,65.0
2019-11-21-21,171.0,42.0,47.0,62.0
2019-11-21-22,177.0,41.0,46.0,62.0
2019-11-21-23,179.0,42.0,44.0,66.0
2019-11-22-00,172.0,41.0,42.0,69.0
2019-11-22-01,168.0,37.0,39.0,69.0
2019-11-22-02,163.0,38.0,46.0,70.0
2019-11-22-03,158.0,33.0,38.0,72.0
2019-11-22-04,154.0,30.0,42.0,76.0
2019-11-22-05,156.0,32.0,40.0,77.0
2019-11-22-06,158.0,34.0,33.0,81.0
2019-11-22-07,162.0,42.0,38.0,76.0
2019-11-22-08,170.0,60.0,42.0,68.0
2019-11-22-09,182.0,74.0,46.0,68.0
2019-11-22-10,182.0,83.0,47.0,67.0
2019-11-22-11,177.0,77.0,42.0,55.0
2019-11-22-12,168.0,68.0,40.0,55.0
2019-11-22-13,175.0,61.0,44.0,46.0
2019-11-22-14,195.0,54.0,44.0,38.0
2019-11-22-15,205.0,54.0,43.0,34.0
2019-11-22-16,198.0,57.0,49.0,40.0
2019-11-22-17,197.0,54.0,56.0,35.0
2019-11-22-18,190.0,56.0,52.0,36.0
2019-11-22-19,194.0,52.0,56.0,33.0
2019-11-22-20,192.0,51.0,50.0,26.0
2019-11-22-21,203.0,47.0,47.0,24.0
2019-11-22-22,200.0,40.0,46.0,19.0
2019-11-22-23,197.0,34.0,50.0,16.0
2019-11-23-00,196.0,29.0,51.0,13.0
2019-11-23-01,191.0,29.0,48.0,11.0
2019-11-23-02,185.0,23.0,49.0,12.0
2019-11-23-03,179.0,19.0,44.0,23.0
2019-11-23-04,183.0,20.0,46.0,22.0
2019-11-23-05,169.0,21.0,44.0,19.0
2019-11-23-06,166.0,20.0,42.0,16.0
2019-11-23-07,163.0,26.0,39.0,17.0
2019-11-23-08,157.0,32.0,47.0,23.0
2019-11-23-09,156.0,35.0,52.0,27.0
2019-11-23-10,154.0,38.0,49.0,35.0
2019-11-23-11,150.0,36.0,44.0,36.0
2019-11-23-12,140.0,36.0,30.0,32.0
2019-11-23-13,137.0,41.0,24.0,31.0
2019-11-23-14,125.0,47.0,26.0,28.0
2019-11-23-15,119.0,50.0,25.0,23.0
2019-11-23-16,114.0,47.0,31.0,23.0
2019-11-23-17,119.0,46.0,43.0,20.0
2019-11-23-18,128.0,50.0,52.0,21.0
2019-11-23-19,135.0,53.0,40.0,20.0
2019-11-23-20,130.0,55.0,32.0,18.0
2019-11-23-21,126.0,55.0,29.0,19.0
2019-11-23-22,85.0,51.0,32.0,19.0
2019-11-23-23,43.0,46.0,51.0,19.0
2019-11-24-00,36.0,41.0,56.0,20.0
2019-11-24-01,19.0,37.0,36.0,19.0
2019-11-24-02,24.0,35.0,37.0,25.0
2019-11-24-03,35.0,32.0,38.0,29.0
2019-11-24-04,51.0,27.0,37.0,34.0
2019-11-24-05,54.0,19.0,36.0,40.0
2019-11-24-06,37.0,23.0,41.0,41.0
2019-11-24-07,35.0,31.0,44.0,42.0
2019-11-24-08,42.0,41.0,50.0,51.0
2019-11-24-09,54.0,46.0,49.0,60.0
2019-11-24-10,46.0,51.0,43.0,54.0
2019-11-24-11,40.0,48.0,39.0,46.0
2019-11-24-12,21.0,59.0,34.0,47.0
2019-11-24-13,25.0,67.0,30.0,50.0
2019-11-24-14,33.0,65.0,39.0,50.0
2019-11-24-15,31.0,66.0,51.0,39.0
2019-11-24-16,30.0,70.0,42.0,32.0
2019-11-24-17,28.0,84.0,44.0,28.0
2019-11-24-18,27.0,59.0,48.0,23.0
2019-11-24-19,25.0,9.0,42.0,19.0
2019-11-24-20,21.0,3.0,37.0,19.0
2019-11-24-21,19.0,2.0,34.0,20.0
2019-11-24-22,14.0,3.0,32.0,32.0
2019-11-24-23,12.0,4.0,34.0,32.0
2019-11-25-00,12.0,15.0,21.0,26.0
2019-11-25-01,12.0,30.0,15.0,19.0
2019-11-25-02,13.0,42.0,19.0,23.0
2019-11-25-03,12.0,42.0,22.0,21.0
2019-11-25-04,13.0,39.0,33.0,15.0
2019-11-25-05,13.0,35.0,43.0,15.0
2019-11-25-06,16.0,37.0,54.0,20.0
2019-11-25-07,20.0,33.0,56.0,18.0
2019-11-25-08,25.0,36.0,52.0,28.0
2019-11-25-09,27.0,44.0,40.0,64.0
2019-11-25-10,17.0,37.0,32.0,65.0
2019-11-25-11,19.0,38.0,24.0,57.0
2019-11-25-12,21.0,32.0,25.0,56.0
2019-11-25-13,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,31.0,26.0,-999.0,-999.0
2019-11-25-15,29.0,27.0,26.0,71.0
2019-11-25-16,35.0,25.0,24.0,89.0
2019-11-25-17,41.0,24.0,23.0,80.0
2019-11-25-18,45.0,20.0,26.0,60.0
2019-11-25-19,50.0,16.0,25.0,55.0
2019-11-25-20,57.0,21.0,22.0,48.0
2019-11-25-21,57.0,26.0,29.0,44.0
2019-11-25-22,59.0,28.0,31.0,37.0
2019-11-25-23,62.0,28.0,27.0,31.0
2019-11-26-00,68.0,28.0,25.0,26.0
2019-11-26-01,69.0,26.0,25.0,25.0
2019-11-26-02,66.0,27.0,28.0,22.0
2019-11-26-03,64.0,26.0,27.0,21.0
2019-11-26-04,62.0,25.0,25.0,16.0
2019-11-26-05,65.0,25.0,26.0,16.0
2019-11-26-06,59.0,29.0,26.0,16.0
2019-11-26-07,61.0,30.0,27.0,20.0
2019-11-26-08,67.0,36.0,37.0,21.0
2019-11-26-09,70.0,43.0,37.0,26.0
2019-11-26-10,68.0,45.0,35.0,27.0
2019-11-26-11,68.0,40.0,31.0,27.0
2019-11-26-12,56.0,32.0,33.0,25.0
2019-11-26-13,63.0,27.0,30.0,23.0
2019-11-26-14,64.0,26.0,36.0,23.0
2019-11-26-15,67.0,27.0,37.0,25.0
2019-11-26-16,79.0,27.0,31.0,24.0
2019-11-26-17,76.0,35.0,31.0,32.0
2019-11-26-18,84.0,37.0,30.0,41.0
2019-11-26-19,95.0,27.0,28.0,39.0
2019-11-26-20,106.0,23.0,26.0,30.0
2019-11-26-21,101.0,21.0,26.0,31.0
2019-11-26-22,95.0,17.0,25.0,32.0
2019-11-26-23,75.0,17.0,25.0,28.0
2019-11-27-00,57.0,18.0,24.0,22.0
2019-11-27-01,40.0,19.0,26.0,13.0
2019-11-27-02,28.0,19.0,26.0,15.0
2019-11-27-03,23.0,21.0,23.0,15.0
2019-11-27-04,17.0,18.0,23.0,13.0
2019-11-27-05,15.0,16.0,28.0,17.0
2019-11-27-06,14.0,15.0,28.0,15.0
2019-11-27-07,15.0,17.0,24.0,18.0
2019-11-27-08,20.0,20.0,27.0,19.0
2019-11-27-09,19.0,19.0,34.0,23.0
2019-11-27-10,21.0,19.0,32.0,25.0
2019-11-27-11,17.0,18.0,31.0,31.0
2019-11-27-12,11.0,22.0,34.0,34.0
2019-11-27-13,10.0,22.0,35.0,35.0
2019-11-27-14,9.0,26.0,42.0,33.0
2019-11-27-15,10.0,20.0,45.0,28.0
2019-11-27-16,13.0,17.0,46.0,31.0
2019-11-27-17,15.0,14.0,42.0,37.0
2019-11-27-18,19.0,17.0,43.0,42.0
2019-11-27-19,22.0,19.0,40.0,49.0
2019-11-27-20,27.0,22.0,42.0,53.0
2019-11-27-21,36.0,23.0,39.0,50.0
2019-11-27-22,37.0,30.0,40.0,46.0
2019-11-27-23,41.0,30.0,41.0,40.0
2019-11-28-00,39.0,24.0,35.0,31.0
2019-11-28-01,48.0,23.0,30.0,29.0
2019-11-28-02,60.0,23.0,31.0,32.0
2019-11-28-03,61.0,25.0,31.0,30.0
2019-11-28-04,58.0,24.0,30.0,34.0
2019-11-28-05,56.0,20.0,28.0,32.0
2019-11-28-06,57.0,23.0,23.0,33.0
2019-11-28-07,55.0,22.0,20.0,36.0
2019-11-28-08,62.0,32.0,18.0,38.0
2019-11-28-09,60.0,35.0,11.0,35.0
2019-11-28-10,60.0,36.0,13.0,34.0
2019-11-28-11,62.0,38.0,14.0,34.0
2019-11-28-12,59.0,38.0,18.0,35.0
2019-11-28-13,57.0,38.0,13.0,37.0
2019-11-28-14,59.0,39.0,17.0,31.0
2019-11-28-15,69.0,37.0,17.0,38.0
2019-11-28-16,73.0,35.0,21.0,42.0
2019-11-28-17,78.0,38.0,24.0,34.0
2019-11-28-18,86.0,37.0,26.0,34.0
2019-11-28-19,90.0,36.0,24.0,37.0
2019-11-28-20,88.0,33.0,25.0,34.0
2019-11-28-21,89.0,32.0,22.0,30.0
2019-11-28-22,91.0,34.0,18.0,25.0
2019-11-28-23,91.0,35.0,15.0,20.0
2019-11-29-00,84.0,33.0,18.0,25.0
2019-11-29-01,78.0,30.0,21.0,25.0
2019-11-29-02,75.0,30.0,21.0,26.0
2019-11-29-03,71.0,28.0,22.0,23.0
2019-11-29-04,62.0,26.0,23.0,26.0
2019-11-29-05,60.0,27.0,24.0,21.0
2019-11-29-06,57.0,29.0,23.0,20.0
2019-11-29-07,59.0,31.0,25.0,24.0
2019-11-29-08,64.0,35.0,30.0,27.0
