,北京,上海,福州,廈門
2019-11-24-03,29.52,6.62,10.18,15.78
2019-11-24-04,31.05,7.13,6.62,10.69
2019-11-24-05,30.54,11.71,7.13,11.2
2019-11-24-06,30.03,11.71,6.11,8.65
2019-11-24-07,29.01,7.64,5.09,9.16
2019-11-24-08,26.98,5.6,7.64,7.64
2019-11-24-09,25.45,6.11,13.23,13.74
2019-11-24-10,24.94,12.22,23.41,21.38
2019-11-24-11,24.94,22.9,32.58,37.67
2019-11-24-12,24.94,25.96,44.28,44.79
2019-11-24-13,25.96,33.08,53.95,57.01
2019-11-24-14,26.47,39.19,58.54,66.17
2019-11-24-15,27.49,39.19,54.46,63.12
2019-11-24-16,27.49,37.16,57.01,61.59
2019-11-24-17,26.47,35.12,52.43,51.92
2019-11-24-18,24.43,17.31,45.81,42.76
2019-11-24-19,23.41,13.23,40.21,39.19
2019-11-24-20,22.4,19.34,38.17,36.65
2019-11-24-21,21.38,30.54,39.19,33.59
2019-11-24-22,20.36,33.59,36.14,28.5
2019-11-24-23,18.83,34.61,32.07,31.05
2019-11-25-00,17.82,34.61,34.61,33.08
2019-11-25-01,16.8,34.61,36.65,32.07
2019-11-25-02,14.25,33.59,39.7,26.47
2019-11-25-03,12.72,31.56,43.77,32.58
2019-11-25-04,12.22,30.03,43.26,35.12
2019-11-25-05,9.16,28.5,40.21,34.61
2019-11-25-06,7.64,28.0,39.7,35.63
2019-11-25-07,5.6,25.96,40.21,34.1
2019-11-25-08,6.11,27.49,37.67,31.05
2019-11-25-09,9.67,25.96,34.1,36.14
2019-11-25-10,13.23,25.45,33.08,38.68
2019-11-25-11,14.76,25.96,34.61,44.28
2019-11-25-12,14.25,25.96,36.65,49.88
2019-11-25-13,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,18.32,26.98,42.25,58.03
2019-11-25-15,16.29,26.98,37.16,51.41
2019-11-25-16,14.76,24.94,37.16,45.3
2019-11-25-17,10.69,22.9,36.14,40.21
2019-11-25-18,6.11,21.89,35.12,35.12
2019-11-25-19,3.56,19.85,29.52,33.59
2019-11-25-20,4.07,18.83,32.58,32.07
2019-11-25-21,5.09,18.32,30.54,32.07
2019-11-25-22,3.56,16.29,29.01,31.56
2019-11-25-23,2.54,17.31,26.98,32.07
2019-11-26-00,2.04,16.8,28.5,32.07
2019-11-26-01,1.02,18.32,29.01,33.08
2019-11-26-02,1.02,19.85,27.49,32.07
2019-11-26-03,1.02,20.87,26.98,35.12
2019-11-26-04,1.02,19.34,26.98,33.59
2019-11-26-05,1.02,17.82,26.47,35.12
2019-11-26-06,1.53,12.72,26.47,36.14
2019-11-26-07,1.02,9.16,23.92,32.58
2019-11-26-08,1.53,9.16,19.34,29.01
2019-11-26-09,2.04,10.69,22.4,30.54
2019-11-26-10,4.07,12.22,23.41,31.05
2019-11-26-11,6.62,16.29,26.98,31.56
2019-11-26-12,9.16,21.38,28.5,35.12
2019-11-26-13,9.16,25.96,31.05,36.65
2019-11-26-14,9.67,29.01,30.03,40.21
2019-11-26-15,8.14,25.96,30.03,39.7
2019-11-26-16,5.6,23.92,31.05,39.19
2019-11-26-17,2.54,24.94,33.08,37.16
2019-11-26-18,2.04,19.34,32.58,33.59
2019-11-26-19,1.53,19.85,33.08,32.07
2019-11-26-20,1.53,20.36,33.59,34.1
2019-11-26-21,1.53,19.34,32.58,31.56
2019-11-26-22,2.04,18.32,31.56,29.52
2019-11-26-23,5.6,19.34,30.54,30.54
2019-11-27-00,9.16,21.38,29.52,32.07
2019-11-27-01,14.25,20.87,28.0,32.07
2019-11-27-02,15.27,23.41,28.0,34.1
2019-11-27-03,17.31,25.96,26.98,33.08
2019-11-27-04,19.34,26.47,24.94,31.56
2019-11-27-05,20.87,27.49,21.89,32.07
2019-11-27-06,20.87,28.0,22.9,30.03
2019-11-27-07,20.36,24.43,23.41,28.5
2019-11-27-08,21.38,19.85,20.87,25.45
2019-11-27-09,23.92,21.89,22.4,27.49
2019-11-27-10,25.96,24.43,25.45,29.52
2019-11-27-11,28.0,24.94,27.49,31.56
2019-11-27-12,29.01,25.96,28.5,36.14
2019-11-27-13,30.03,25.45,30.03,38.68
2019-11-27-14,29.52,24.43,28.5,41.74
2019-11-27-15,29.01,26.98,26.98,43.26
2019-11-27-16,28.0,26.47,28.0,41.74
2019-11-27-17,24.43,23.41,29.52,41.23
2019-11-27-18,19.85,20.36,30.54,37.67
2019-11-27-19,15.78,16.8,32.07,32.07
2019-11-27-20,11.2,8.65,34.1,26.47
2019-11-27-21,9.67,7.64,34.1,23.92
2019-11-27-22,5.6,6.62,30.54,25.45
2019-11-27-23,5.09,9.67,30.03,25.96
2019-11-28-00,4.58,17.82,31.05,28.5
2019-11-28-01,4.58,23.41,35.12,29.52
2019-11-28-02,4.58,28.0,34.1,29.52
2019-11-28-03,4.07,30.54,32.07,30.03
2019-11-28-04,3.56,31.05,31.05,29.01
2019-11-28-05,3.05,31.05,31.56,29.01
2019-11-28-06,2.54,29.52,30.54,29.52
2019-11-28-07,2.54,26.47,26.47,25.45
2019-11-28-08,2.54,23.92,20.87,24.94
2019-11-28-09,4.07,26.47,21.89,27.49
2019-11-28-10,6.62,25.96,20.36,26.98
2019-11-28-11,9.16,26.98,17.82,29.52
2019-11-28-12,11.2,28.5,18.83,29.01
2019-11-28-13,11.71,30.03,17.82,30.54
2019-11-28-14,10.69,29.01,14.76,30.54
2019-11-28-15,9.16,28.5,10.69,29.01
2019-11-28-16,6.62,28.0,12.22,28.0
2019-11-28-17,3.56,24.43,13.23,24.43
2019-11-28-18,2.04,22.4,13.23,19.85
2019-11-28-19,2.04,20.87,16.29,21.38
2019-11-28-20,2.04,19.85,20.36,18.83
2019-11-28-21,2.04,19.34,22.4,18.32
2019-11-28-22,2.54,17.31,23.41,21.89
2019-11-28-23,2.04,16.8,26.47,25.96
2019-11-29-00,1.02,18.83,26.98,28.5
2019-11-29-01,1.02,20.36,29.01,29.52
2019-11-29-02,1.02,18.83,29.01,30.03
2019-11-29-03,1.02,19.34,29.01,30.03
2019-11-29-04,0.51,19.34,28.0,30.54
2019-11-29-05,0.51,16.29,27.49,32.58
2019-11-29-06,0.51,13.23,28.5,29.01
2019-11-29-07,0.51,10.18,26.98,25.45
2019-11-29-08,1.02,10.18,24.43,21.89
2019-11-29-09,1.53,12.72,26.47,28.0
2019-11-29-10,3.05,15.78,30.54,31.05
2019-11-29-11,4.58,18.32,34.1,33.08
2019-11-29-12,4.07,21.38,40.21,41.23
2019-11-29-13,4.07,23.41,43.77,45.81
2019-11-29-14,4.07,25.45,46.32,50.39
2019-11-29-15,2.04,26.47,47.85,59.04
2019-11-29-16,1.53,25.96,48.86,59.04
2019-11-29-17,1.02,23.41,46.32,49.37
2019-11-29-18,1.02,23.41,47.85,41.74
2019-11-29-19,6.11,21.89,45.81,37.67
2019-11-29-20,4.58,21.38,42.76,35.12
2019-11-29-21,2.04,22.4,41.23,33.08
2019-11-29-22,1.53,21.89,39.19,35.12
2019-11-29-23,2.04,17.82,38.68,36.14
2019-11-30-00,5.09,12.72,35.63,37.16
2019-11-30-01,8.65,11.2,33.59,39.19
2019-11-30-02,9.16,9.16,32.58,39.19
2019-11-30-03,7.64,7.64,28.5,34.1
2019-11-30-04,6.62,8.65,29.52,30.54
2019-11-30-05,6.62,9.67,26.98,19.85
2019-11-30-06,6.62,9.67,25.45,18.32
2019-11-30-07,5.09,6.62,23.92,13.23
2019-11-30-08,3.56,6.11,20.87,14.76
2019-11-30-09,3.56,9.16,20.87,14.25
2019-11-30-10,5.6,17.31,21.38,22.4
2019-11-30-11,8.65,23.92,18.83,26.47
2019-11-30-12,10.69,24.94,20.36,31.56
2019-11-30-13,12.72,21.38,22.4,33.08
2019-11-30-14,21.89,16.29,20.36,37.16
2019-11-30-15,28.0,13.23,19.34,41.74
2019-11-30-16,30.54,13.74,16.8,42.25
2019-11-30-17,31.05,14.25,17.82,32.58
2019-11-30-18,30.03,15.78,12.72,23.92
2019-11-30-19,28.5,14.76,13.74,11.2
2019-11-30-20,29.52,17.31,13.74,22.9
2019-11-30-21,28.0,19.85,12.72,25.96
2019-11-30-22,26.98,22.4,13.74,24.43
2019-11-30-23,27.49,21.89,10.69,21.38
2019-12-01-00,26.47,23.92,10.69,17.31
2019-12-01-01,26.47,24.94,10.18,11.71
2019-12-01-02,25.96,25.45,11.71,10.18
2019-12-01-03,24.94,26.98,9.16,9.67
2019-12-01-04,23.92,26.47,10.18,9.16
2019-12-01-05,24.94,25.96,7.64,9.67
2019-12-01-06,25.45,22.9,10.18,10.18
2019-12-01-07,22.9,12.22,10.18,9.67
2019-12-01-08,21.89,3.05,11.71,11.71
2019-12-01-09,21.89,6.11,18.83,13.23
2019-12-01-10,23.41,7.13,26.47,18.83
2019-12-01-11,24.43,5.6,30.03,25.45
2019-12-01-12,26.47,5.6,35.12,35.63
2019-12-01-13,27.49,7.64,38.68,42.25
2019-12-01-14,26.98,8.65,40.72,53.95
2019-12-01-15,25.45,7.64,39.19,56.5
2019-12-01-16,24.43,6.11,38.17,54.97
2019-12-01-17,26.98,10.18,36.14,50.9
2019-12-01-18,30.03,8.65,32.07,41.23
2019-12-01-19,31.56,7.13,32.58,43.26
2019-12-01-20,31.56,10.18,29.01,43.26
2019-12-01-21,31.56,12.22,25.45,32.58
2019-12-01-22,31.05,12.72,23.92,22.4
2019-12-01-23,30.03,12.22,23.41,18.83
2019-12-02-00,28.0,12.22,22.4,25.45
2019-12-02-01,26.98,14.76,21.38,29.52
2019-12-02-02,26.98,15.27,18.32,27.49
2019-12-02-03,25.45,16.8,17.31,30.54
2019-12-02-04,25.96,17.82,15.78,30.03
2019-12-02-05,25.45,13.23,17.31,28.0
2019-12-02-06,23.92,7.64,21.38,26.47
2019-12-02-07,21.38,3.56,21.89,24.94
2019-12-02-08,17.31,5.09,20.36,21.89
2019-12-02-09,18.83,9.67,21.38,25.45
2019-12-02-10,21.89,15.27,24.43,25.45
2019-12-02-11,23.92,21.38,28.0,28.0
2019-12-02-12,24.94,25.96,34.61,31.05
2019-12-02-13,26.47,31.05,41.23,35.63
2019-12-02-14,28.0,36.14,46.32,41.23
2019-12-02-15,28.0,34.1,48.86,43.77
2019-12-02-16,26.47,31.56,51.92,45.81
2019-12-02-17,22.4,24.43,53.44,42.25
2019-12-02-18,17.82,16.8,53.44,40.72
2019-12-02-19,13.74,11.2,52.94,43.26
2019-12-02-20,11.71,9.16,48.86,44.28
2019-12-02-21,9.16,6.62,42.76,43.77
2019-12-02-22,6.62,4.07,41.74,40.72
2019-12-02-23,5.09,3.05,44.28,40.21
2019-12-03-00,7.13,3.05,42.25,40.21
2019-12-03-01,7.13,4.07,40.21,47.34
2019-12-03-02,7.64,6.11,41.23,47.85
2019-12-03-03,10.69,7.64,40.21,48.36
2019-12-03-04,15.78,7.13,37.67,48.36
2019-12-03-05,15.27,7.13,35.12,47.85
2019-12-03-06,12.72,5.09,34.1,46.83
2019-12-03-07,12.72,4.58,29.52,43.77
2019-12-03-08,10.69,4.58,25.96,43.77
2019-12-03-09,15.78,9.67,36.14,46.83
2019-12-03-10,24.43,19.85,46.32,49.37
2019-12-03-11,29.52,26.98,49.88,50.9
2019-12-03-12,32.58,32.07,54.97,54.46
2019-12-03-13,34.61,35.12,59.04,59.04
2019-12-03-14,35.12,37.16,61.08,61.59
2019-12-03-15,35.12,36.14,64.13,62.61
2019-12-03-16,33.59,33.08,64.13,61.08
2019-12-03-17,29.01,26.47,61.08,59.55
2019-12-03-18,21.89,13.74,60.06,55.48
2019-12-03-19,11.2,13.74,62.61,50.9
2019-12-03-20,6.62,14.76,58.54,46.32
2019-12-03-21,5.6,11.71,59.04,45.81
2019-12-03-23,5.6,5.6,56.5,48.36
2019-12-04-00,5.09,3.56,47.85,51.92
2019-12-04-01,6.11,2.54,40.72,50.9
2019-12-04-02,9.67,2.54,36.14,52.43
2019-12-04-03,12.72,2.54,36.14,48.36
2019-12-04-04,17.31,3.05,36.14,45.3
2019-12-04-05,19.85,2.54,37.16,46.83
2019-12-04-06,19.34,2.54,37.16,47.34
2019-12-04-07,18.32,2.54,34.1,48.36
2019-12-04-08,15.78,3.56,31.05,46.83
2019-12-04-09,21.89,6.62,32.58,47.85
2019-12-04-10,29.52,12.72,43.26,50.39
2019-12-04-11,32.58,18.83,53.44,52.43
2019-12-04-12,35.12,24.94,56.5,54.97
2019-12-04-13,36.65,28.0,60.57,57.52
2019-12-04-14,36.65,29.52,65.66,60.06
2019-12-04-15,35.12,27.49,67.7,59.04
2019-12-04-16,32.58,20.87,67.19,59.55
2019-12-04-17,26.98,15.27,67.19,57.01
2019-12-04-18,15.78,9.16,67.19,52.94
2019-12-04-19,8.65,4.58,67.7,47.85
2019-12-04-20,7.64,3.05,64.64,42.76
2019-12-04-21,8.65,3.05,62.1,39.19
2019-12-04-22,15.78,3.56,62.61,43.26
2019-12-04-23,12.22,6.11,62.1,47.34
2019-12-05-00,6.62,4.58,58.54,50.9
2019-12-05-01,1.53,4.07,54.46,51.92
2019-12-05-02,1.53,7.13,54.97,53.44
2019-12-05-03,2.04,9.16,53.44,53.95
2019-12-05-04,1.53,8.14,51.41,54.46
2019-12-05-05,1.02,6.11,48.36,53.44
2019-12-05-06,4.07,5.09,47.34,52.94
2019-12-05-07,4.07,3.56,45.81,49.88
2019-12-05-08,12.72,3.56,42.76,45.81
2019-12-05-09,23.41,6.62,42.25,43.26
2019-12-05-10,26.98,20.87,40.72,43.26
2019-12-05-11,27.49,30.03,40.21,42.25
2019-12-05-12,28.5,35.12,41.74,41.23
2019-12-05-13,30.03,37.16,44.79,44.28
2019-12-05-14,31.05,38.68,43.77,41.74
2019-12-05-15,30.03,41.23,40.21,37.16
2019-12-05-16,28.0,41.74,35.63,35.12
2019-12-05-17,23.41,38.68,28.0,31.05
2019-12-05-18,15.78,35.63,24.94,22.9
2019-12-05-19,11.2,28.0,26.47,28.0
2019-12-05-20,9.16,28.5,28.5,28.0
2019-12-05-21,8.65,30.03,28.0,29.52
2019-12-05-22,6.11,31.05,26.47,30.54
2019-12-05-23,4.07,32.07,28.5,32.07
2019-12-06-00,6.11,33.08,32.58,37.67
2019-12-06-01,5.09,32.07,31.05,38.17
2019-12-06-02,5.09,31.05,32.58,34.1
2019-12-06-03,5.09,32.58,33.08,34.61
2019-12-06-04,3.05,35.12,32.58,33.59
2019-12-06-05,2.54,36.65,35.63,31.05
2019-12-06-06,3.56,35.63,35.63,32.58
2019-12-06-07,5.09,32.58,33.59,31.56
2019-12-06-08,3.56,30.54,29.01,27.49
2019-12-06-09,5.6,32.58,26.98,26.98
2019-12-06-10,7.64,34.61,22.9,33.59
2019-12-06-11,9.67,36.14,22.9,34.1
2019-12-06-12,11.2,39.19,25.96,36.14
2019-12-06-13,10.69,40.72,27.49,34.1
2019-12-06-14,10.18,41.23,33.08,34.61
2019-12-06-15,10.18,40.21,32.07,33.08
2019-12-06-16,8.65,39.7,31.05,34.61
2019-12-06-17,5.09,37.67,30.03,32.58
2019-12-06-18,2.54,32.58,30.03,30.54
2019-12-06-19,2.04,28.0,30.03,30.03
2019-12-06-20,1.53,25.96,28.5,30.54
2019-12-06-21,1.02,19.85,23.41,28.5
2019-12-06-22,1.02,17.31,15.27,32.58
2019-12-06-23,1.02,15.78,16.8,35.63
2019-12-07-00,1.02,16.8,16.8,36.14
2019-12-07-01,1.02,14.25,16.8,36.65
2019-12-07-02,1.02,16.8,14.76,37.67
2019-12-07-03,1.02,14.25,14.25,34.61
2019-12-07-04,1.02,14.76,13.74,31.05
2019-12-07-05,1.02,16.8,16.29,32.07
2019-12-07-06,1.02,14.76,17.31,30.54
2019-12-07-07,2.54,9.16,15.27,26.98
2019-12-07-08,3.05,8.65,15.27,23.41
2019-12-07-09,6.62,17.82,22.4,32.07
2019-12-07-10,11.71,27.49,31.56,36.14
2019-12-07-11,16.29,33.59,39.7,39.7
2019-12-07-12,18.83,40.21,47.34,44.28
2019-12-07-13,19.34,44.28,51.41,47.34
2019-12-07-14,18.32,47.34,52.43,48.36
2019-12-07-15,15.27,47.85,52.43,49.88
2019-12-07-16,11.71,48.36,52.94,48.36
2019-12-07-17,5.09,44.28,50.9,46.83
2019-12-07-18,1.53,34.61,48.36,44.79
2019-12-07-19,1.02,23.92,46.83,45.3
2019-12-07-20,1.02,16.29,47.34,41.23
2019-12-07-21,1.53,12.22,38.68,38.17
2019-12-07-22,1.53,12.22,32.58,39.19
2019-12-07-23,2.04,15.27,22.4,41.74
2019-12-08-00,2.04,12.22,19.34,44.28
2019-12-08-01,1.53,8.14,17.31,47.34
2019-12-08-02,1.53,6.11,20.87,48.86
2019-12-08-03,1.02,6.62,27.49,50.39
2019-12-08-04,1.53,4.58,31.56,46.32
2019-12-08-05,1.53,4.07,29.52,42.76
2019-12-08-06,1.02,5.09,27.49,39.7
2019-12-08-07,1.02,5.09,25.96,36.65
2019-12-08-08,1.53,4.58,26.98,35.63
2019-12-08-09,1.53,9.67,30.54,41.23
2019-12-08-10,2.04,22.4,34.61,45.81
2019-12-08-11,2.54,33.59,38.68,50.39
2019-12-08-12,3.05,43.26,47.34,52.43
2019-12-08-13,3.56,46.83,51.41,57.52
2019-12-08-14,3.05,46.32,54.46,59.55
2019-12-08-15,3.05,42.76,53.95,63.12
2019-12-08-16,2.04,40.21,51.92,60.57
2019-12-08-17,1.02,28.5,47.85,56.5
2019-12-08-18,1.02,14.76,44.79,50.39
2019-12-08-19,1.02,8.14,38.17,46.83
2019-12-08-20,1.02,10.69,34.1,44.28
2019-12-08-21,1.02,13.23,25.45,41.74
2019-12-08-22,1.02,9.67,19.85,37.67
2019-12-08-23,1.02,11.2,14.76,34.1
2019-12-09-00,1.02,11.71,16.29,36.14
2019-12-09-01,1.02,13.23,15.78,38.17
2019-12-09-02,1.02,15.27,20.87,31.05
2019-12-09-03,1.02,12.72,19.34,27.49
2019-12-09-04,1.02,12.72,20.87,26.47
2019-12-09-05,1.02,12.72,20.36,22.9
2019-12-09-06,1.02,10.18,19.85,23.92
2019-12-09-07,1.02,7.13,20.87,18.83
2019-12-09-08,1.02,6.11,18.83,14.25
2019-12-09-09,1.53,11.2,23.41,17.82
2019-12-09-10,2.04,18.83,28.0,20.36
2019-12-09-11,3.56,25.45,33.08,34.61
2019-12-09-12,5.6,32.58,39.19,44.79
2019-12-09-13,7.13,36.65,43.77,46.32
2019-12-09-14,7.13,41.23,50.39,47.34
2019-12-09-15,6.11,42.76,49.88,46.83
2019-12-09-16,3.56,39.7,45.81,59.04
2019-12-09-17,1.53,32.58,43.26,51.92
2019-12-09-18,1.53,24.94,38.68,48.86
2019-12-09-19,1.53,19.34,24.43,43.77
2019-12-09-20,1.53,12.22,17.82,38.68
2019-12-09-21,1.53,10.18,11.71,26.47
2019-12-09-22,1.02,9.67,12.72,19.34
2019-12-10-00,1.02,17.82,14.76,11.71
2019-12-10-01,1.02,15.27,15.78,9.67
2019-12-10-02,1.02,15.78,12.72,9.67
2019-12-10-03,1.02,12.72,13.74,9.67
2019-12-10-04,1.02,10.18,15.27,10.69
2019-12-10-05,1.02,8.65,15.78,10.18
2019-12-10-06,1.02,6.11,16.29,11.71
2019-12-10-07,1.02,4.07,13.23,10.18
2019-12-10-08,1.02,3.56,12.72,12.22
2019-12-10-09,1.02,7.13,15.27,15.27
2019-12-10-10,1.53,14.25,18.32,20.36
2019-12-10-11,2.54,21.89,24.94,26.47
2019-12-10-12,8.65,31.05,33.59,33.59
2019-12-10-13,21.89,40.72,37.67,43.77
2019-12-10-14,26.98,45.81,39.19,45.81
2019-12-10-15,31.56,47.34,37.16,50.39
2019-12-10-16,32.07,49.88,35.12,56.5
2019-12-10-17,31.05,50.39,22.4,58.54
2019-12-10-18,28.0,30.54,5.09,55.99
2019-12-10-19,25.45,15.27,5.6,49.88
2019-12-10-20,24.94,13.23,8.14,41.74
2019-12-10-21,22.4,10.18,7.13,36.14
2019-12-10-22,21.38,10.69,7.64,31.05
2019-12-10-23,19.34,5.09,6.11,25.45
2019-12-11-00,15.27,2.04,6.11,16.8
2019-12-11-01,11.2,2.54,3.05,15.78
2019-12-11-02,9.16,2.54,5.09,7.64
2019-12-11-03,7.13,3.05,7.13,7.13
2019-12-11-04,6.62,5.6,5.6,8.14
2019-12-11-05,7.13,4.58,4.58,9.67
2019-12-11-06,11.71,2.54,6.11,9.16
2019-12-11-07,15.27,2.54,5.09,10.69
2019-12-11-08,20.87,3.05,5.6,9.16
2019-12-11-09,27.49,5.6,16.8,12.22
2019-12-11-10,29.01,10.69,19.34,15.78
2019-12-11-12,28.0,32.07,32.58,24.94
2019-12-11-13,29.52,46.32,47.34,45.3
2019-12-11-14,30.03,55.48,53.44,49.37
2019-12-11-15,30.54,57.01,58.03,52.43
2019-12-11-16,30.54,51.92,61.08,61.59
2019-12-11-17,28.5,43.77,58.54,59.55
2019-12-11-18,25.45,38.68,50.9,57.01
2019-12-11-19,22.4,34.1,50.39,55.48
2019-12-11-20,21.89,25.45,42.25,52.43
2019-12-11-21,20.87,18.83,37.67,47.34
2019-12-11-22,18.32,10.69,36.14,45.3
2019-12-11-23,15.78,6.11,36.65,41.74
2019-12-12-00,17.31,6.11,33.08,45.81
2019-12-12-01,18.83,6.11,36.65,47.34
2019-12-12-02,16.8,5.6,43.26,47.34
2019-12-12-03,14.76,5.6,49.37,51.92
2019-12-12-04,11.71,5.6,44.28,53.44
2019-12-12-05,9.67,6.11,39.19,54.46
2019-12-12-06,6.62,7.13,38.17,55.48
2019-12-12-07,7.13,6.11,32.07,50.39
2019-12-12-08,5.6,5.09,30.54,44.79
2019-12-12-09,7.64,11.2,36.65,46.32
2019-12-12-10,9.16,23.92,47.34,51.41
2019-12-12-11,12.22,32.07,55.48,56.5
2019-12-12-12,13.74,36.65,62.61,60.57
2019-12-12-13,16.29,40.21,67.7,66.17
2019-12-12-14,17.82,41.23,67.7,69.73
2019-12-12-15,19.34,39.19,69.22,66.68
2019-12-12-16,16.8,36.14,66.68,65.15
2019-12-12-17,11.71,36.65,63.62,61.08
2019-12-12-18,5.6,33.59,60.06,56.5
2019-12-12-19,4.07,25.96,56.5,51.92
2019-12-12-20,1.53,17.31,51.41,50.39
2019-12-12-21,1.53,14.25,46.32,47.85
2019-12-12-22,1.53,15.27,44.79,41.23
2019-12-12-23,2.04,13.74,43.77,41.74
2019-12-13-00,2.04,12.72,31.56,46.83
2019-12-13-01,2.04,10.69,30.54,48.36
2019-12-13-02,1.53,10.69,31.56,48.36
2019-12-13-03,1.53,15.78,30.03,44.28
2019-12-13-04,1.02,19.85,26.47,40.21
2019-12-13-05,1.02,21.38,26.47,39.19
2019-12-13-06,0.51,21.38,26.47,37.67
2019-12-13-07,0.51,15.27,25.45,27.49
2019-12-13-08,1.02,14.25,20.36,24.43
2019-12-13-09,2.04,19.34,25.45,27.49
2019-12-13-10,4.07,26.47,33.08,32.58
2019-12-13-11,7.13,32.58,36.65,39.19
2019-12-13-12,10.18,38.68,41.74,41.74
2019-12-13-13,16.29,42.25,44.79,47.85
2019-12-13-14,25.96,42.25,45.3,59.04
2019-12-13-15,30.54,41.74,47.34,64.13
2019-12-13-16,32.58,40.21,45.3,54.97
2019-12-13-17,31.05,33.08,36.65,48.36
2019-12-13-18,28.5,18.83,22.4,43.77
2019-12-13-19,26.47,8.65,18.83,40.21
2019-12-13-20,29.52,4.07,18.32,35.63
2019-12-13-21,27.49,3.05,12.22,29.52
2019-12-13-22,23.41,2.54,7.64,25.45
2019-12-13-23,22.4,2.54,5.6,24.43
2019-12-14-00,18.32,2.54,5.6,21.89
2019-12-14-01,15.78,2.04,4.58,16.29
2019-12-14-02,12.22,2.04,5.09,12.22
2019-12-14-03,12.22,2.04,6.11,10.18
2019-12-14-04,9.67,2.54,6.62,9.67
2019-12-14-05,10.69,2.04,8.65,10.18
2019-12-14-06,11.2,2.04,7.13,10.18
2019-12-14-07,11.2,3.05,6.62,9.67
2019-12-14-08,11.2,5.09,8.14,10.18
2019-12-14-09,12.72,9.67,12.22,13.74
2019-12-14-10,14.76,16.8,19.34,19.85
2019-12-14-11,17.82,27.49,26.47,23.92
2019-12-14-12,18.32,34.61,35.63,28.5
2019-12-14-13,19.85,40.21,46.32,42.25
2019-12-14-14,21.89,45.81,47.85,58.03
2019-12-14-15,23.41,46.32,49.37,60.57
2019-12-14-16,19.85,41.74,52.43,59.04
2019-12-14-17,12.72,36.14,51.41,54.46
2019-12-14-18,6.62,33.59,48.86,47.85
2019-12-14-19,3.05,31.56,40.72,49.37
2019-12-14-20,2.04,29.01,37.16,45.3
2019-12-14-21,1.02,26.98,31.05,43.77
2019-12-14-22,1.02,27.49,33.08,41.23
2019-12-14-23,1.02,29.01,37.67,38.68
2019-12-15-00,1.02,26.47,41.74,39.19
2019-12-15-01,1.02,22.9,51.41,41.74
2019-12-15-02,1.53,22.4,55.48,43.26
2019-12-15-03,1.53,22.4,55.99,44.79
2019-12-15-04,1.02,19.85,56.5,44.79
2019-12-15-05,1.02,19.34,57.01,40.21
2019-12-15-06,1.02,17.31,50.9,29.52
2019-12-15-07,0.51,13.74,44.28,32.07
2019-12-15-08,1.02,12.72,40.21,32.07
2019-12-15-09,1.02,16.8,40.21,26.98
2019-12-15-10,2.04,23.41,41.23,32.07
2019-12-15-11,3.05,26.47,42.76,39.19
2019-12-15-12,4.07,30.03,48.36,44.28
2019-12-15-13,5.09,29.52,51.92,47.34
2019-12-15-14,5.6,30.03,54.97,48.86
2019-12-15-15,5.6,33.59,53.44,56.5
2019-12-15-16,3.56,34.61,49.88,63.12
2019-12-15-17,2.04,33.08,38.68,61.59
2019-12-15-18,1.02,30.03,24.94,52.94
2019-12-15-19,1.02,27.49,18.32,48.86
2019-12-15-20,1.02,30.03,16.8,42.25
2019-12-15-21,11.2,29.52,12.22,33.08
2019-12-15-22,0.51,28.0,7.64,28.0
2019-12-15-23,0.51,25.96,6.62,24.43
2019-12-16-00,0.51,24.94,6.62,22.4
2019-12-16-01,0.51,26.47,6.62,19.85
2019-12-16-02,0.51,30.03,8.65,14.76
2019-12-16-03,0.51,31.05,6.11,11.71
2019-12-16-04,1.02,32.07,7.13,11.2
2019-12-16-05,1.02,30.03,6.11,10.69
2019-12-16-06,0.51,26.47,6.11,9.67
2019-12-16-07,0.51,18.32,5.09,10.18
2019-12-16-08,0.51,12.22,5.6,11.71
2019-12-16-09,1.02,15.27,9.16,14.25
2019-12-16-10,1.53,21.89,16.8,21.38
2019-12-16-11,1.53,25.96,29.52,33.59
2019-12-16-12,2.04,28.0,38.68,40.72
2019-12-16-13,3.56,30.54,43.26,43.26
2019-12-16-14,3.56,37.16,47.34,51.41
2019-12-16-15,3.05,38.17,44.28,45.3
2019-12-16-16,2.04,37.16,42.25,48.86
2019-12-16-17,1.02,29.01,42.25,45.81
2019-12-16-18,0.51,12.22,30.54,36.14
2019-12-16-19,1.02,4.58,19.34,37.16
2019-12-16-20,1.02,3.56,9.16,32.07
2019-12-16-21,1.53,2.54,8.14,28.0
2019-12-16-22,3.56,2.04,7.64,21.38
2019-12-16-23,4.07,3.05,6.62,18.32
2019-12-17-00,16.8,2.54,5.6,12.72
2019-12-17-01,21.38,3.56,5.6,8.65
2019-12-17-02,19.34,4.07,4.58,8.14
2019-12-17-03,17.82,3.05,5.09,8.65
2019-12-17-04,18.32,2.04,5.6,8.65
2019-12-17-05,21.38,2.04,5.6,8.65
2019-12-17-06,22.9,2.04,5.6,9.16
2019-12-17-07,21.38,2.04,5.09,8.65
2019-12-17-08,21.38,3.56,6.11,10.18
2019-12-17-09,22.4,7.64,7.64,10.69
2019-12-17-10,24.94,9.16,12.22,12.22
2019-12-17-11,26.98,8.14,22.9,18.32
2019-12-17-12,29.01,7.13,36.65,24.43
