,北京,上海,福州,廈門
2019-04-03-07,40.0,54.0,26.0,49.0
2019-04-03-08,41.0,58.0,29.0,48.0
2019-04-03-09,44.0,64.0,28.0,42.0
2019-04-03-10,49.0,59.0,23.0,32.0
2019-04-03-11,56.0,57.0,20.0,31.0
2019-04-03-12,68.0,58.0,19.0,37.0
2019-04-03-13,64.0,61.0,14.0,34.0
2019-04-03-14,70.0,63.0,9.0,29.0
2019-04-03-15,80.0,62.0,8.0,35.0
2019-04-03-16,80.0,61.0,8.0,30.0
2019-04-03-17,79.0,53.0,7.0,28.0
2019-04-03-18,70.0,46.0,6.0,24.0
2019-04-03-19,61.0,39.0,5.0,21.0
2019-04-03-20,62.0,37.0,5.0,18.0
2019-04-03-21,69.0,38.0,7.0,13.0
2019-04-03-22,74.0,39.0,6.0,9.0
2019-04-03-23,74.0,40.0,6.0,7.0
2019-04-04-00,72.0,42.0,7.0,7.0
2019-04-04-01,74.0,45.0,8.0,8.0
2019-04-04-02,75.0,44.0,8.0,7.0
2019-04-04-03,78.0,44.0,11.0,4.0
2019-04-04-04,81.0,40.0,13.0,4.0
2019-04-04-05,81.0,43.0,14.0,4.0
2019-04-04-06,82.0,41.0,15.0,5.0
2019-04-04-07,84.0,44.0,15.0,6.0
2019-04-04-08,84.0,47.0,15.0,6.0
2019-04-04-09,92.0,46.0,16.0,5.0
2019-04-04-10,102.0,49.0,16.0,11.0
2019-04-04-11,111.0,48.0,15.0,13.0
2019-04-04-12,114.0,44.0,17.0,14.0
2019-04-04-13,116.0,44.0,21.0,14.0
2019-04-04-14,106.0,40.0,20.0,19.0
2019-04-04-15,96.0,36.0,17.0,20.0
2019-04-04-16,80.0,32.0,16.0,21.0
2019-04-04-17,74.0,28.0,17.0,22.0
2019-04-04-18,64.0,27.0,20.0,20.0
2019-04-04-19,20.0,26.0,26.0,17.0
2019-04-04-20,11.0,24.0,29.0,19.0
2019-04-04-21,8.0,26.0,33.0,22.0
2019-04-04-22,7.0,30.0,33.0,21.0
2019-04-04-23,8.0,36.0,35.0,21.0
2019-04-05-00,7.0,39.0,37.0,18.0
2019-04-05-01,7.0,42.0,41.0,19.0
2019-04-05-02,6.0,42.0,41.0,19.0
2019-04-05-03,7.0,45.0,41.0,21.0
2019-04-05-04,9.0,51.0,42.0,25.0
2019-04-05-05,10.0,59.0,40.0,25.0
2019-04-05-06,11.0,65.0,39.0,29.0
2019-04-05-07,13.0,72.0,42.0,34.0
2019-04-05-08,19.0,79.0,49.0,36.0
2019-04-05-09,19.0,82.0,42.0,40.0
2019-04-05-10,26.0,79.0,32.0,30.0
2019-04-05-11,50.0,74.0,24.0,29.0
2019-04-05-12,79.0,70.0,19.0,25.0
2019-04-05-13,86.0,62.0,15.0,25.0
2019-04-05-14,84.0,61.0,12.0,27.0
2019-04-05-15,72.0,63.0,9.0,14.0
2019-04-05-16,68.0,67.0,9.0,14.0
2019-04-05-17,67.0,71.0,11.0,16.0
2019-04-05-18,65.0,71.0,18.0,18.0
2019-04-05-19,56.0,74.0,26.0,20.0
2019-04-05-20,50.0,74.0,30.0,24.0
2019-04-05-21,39.0,75.0,28.0,27.0
2019-04-05-22,34.0,77.0,29.0,29.0
2019-04-05-23,36.0,81.0,31.0,34.0
2019-04-06-00,45.0,83.0,28.0,34.0
2019-04-06-01,47.0,82.0,29.0,42.0
2019-04-06-02,42.0,88.0,27.0,51.0
2019-04-06-03,43.0,94.0,29.0,43.0
2019-04-06-04,33.0,97.0,30.0,32.0
2019-04-06-05,28.0,98.0,32.0,28.0
2019-04-06-06,43.0,96.0,31.0,30.0
2019-04-06-07,43.0,91.0,30.0,26.0
2019-04-06-08,47.0,81.0,28.0,30.0
2019-04-06-09,46.0,67.0,27.0,24.0
2019-04-06-10,45.0,57.0,31.0,21.0
2019-04-06-11,42.0,51.0,34.0,16.0
2019-04-06-12,42.0,43.0,37.0,14.0
2019-04-06-13,39.0,37.0,32.0,15.0
2019-04-06-14,37.0,31.0,27.0,11.0
2019-04-06-15,46.0,29.0,25.0,11.0
2019-04-06-16,42.0,27.0,27.0,14.0
2019-04-06-17,35.0,35.0,33.0,20.0
2019-04-06-18,32.0,43.0,36.0,21.0
2019-04-06-19,30.0,41.0,34.0,26.0
2019-04-06-20,31.0,40.0,32.0,30.0
2019-04-06-21,41.0,47.0,33.0,37.0
2019-04-06-22,43.0,55.0,35.0,39.0
2019-04-06-23,39.0,65.0,36.0,40.0
2019-04-07-00,40.0,71.0,38.0,42.0
2019-04-07-01,40.0,79.0,38.0,45.0
2019-04-07-02,44.0,85.0,39.0,52.0
2019-04-07-03,48.0,88.0,44.0,55.0
2019-04-07-04,48.0,89.0,44.0,55.0
2019-04-07-05,47.0,89.0,43.0,56.0
2019-04-07-06,49.0,88.0,45.0,57.0
2019-04-07-07,58.0,89.0,46.0,58.0
2019-04-07-08,50.0,86.0,48.0,61.0
2019-04-07-09,43.0,77.0,52.0,65.0
2019-04-07-10,33.0,59.0,57.0,63.0
2019-04-07-11,34.0,44.0,58.0,57.0
2019-04-07-12,39.0,40.0,63.0,45.0
2019-04-07-13,37.0,44.0,60.0,44.0
2019-04-07-14,35.0,41.0,57.0,49.0
2019-04-07-15,36.0,39.0,45.0,51.0
2019-04-07-16,37.0,40.0,34.0,38.0
2019-04-07-17,44.0,66.0,31.0,36.0
2019-04-07-18,37.0,106.0,26.0,35.0
2019-04-07-19,34.0,134.0,35.0,41.0
2019-04-07-20,37.0,146.0,48.0,46.0
2019-04-07-21,35.0,151.0,46.0,50.0
2019-04-07-22,33.0,130.0,45.0,46.0
2019-04-07-23,32.0,117.0,41.0,48.0
2019-04-08-00,34.0,115.0,42.0,55.0
2019-04-08-01,32.0,122.0,45.0,45.0
2019-04-08-02,34.0,125.0,35.0,46.0
2019-04-08-03,39.0,122.0,33.0,50.0
2019-04-08-04,41.0,114.0,30.0,44.0
2019-04-08-05,46.0,104.0,27.0,46.0
2019-04-08-06,44.0,100.0,27.0,48.0
2019-04-08-07,44.0,95.0,30.0,35.0
2019-04-08-08,46.0,89.0,31.0,32.0
2019-04-08-09,43.0,81.0,32.0,37.0
2019-04-08-10,38.0,79.0,34.0,41.0
2019-04-08-11,33.0,82.0,38.0,42.0
2019-04-08-12,32.0,75.0,48.0,31.0
2019-04-08-13,27.0,62.0,50.0,30.0
2019-04-08-14,27.0,57.0,59.0,24.0
2019-04-08-15,28.0,55.0,58.0,20.0
2019-04-08-16,28.0,58.0,59.0,22.0
2019-04-08-17,23.0,54.0,52.0,24.0
2019-04-08-18,22.0,44.0,49.0,23.0
2019-04-08-19,19.0,42.0,49.0,26.0
2019-04-08-20,15.0,38.0,56.0,44.0
2019-04-08-21,15.0,41.0,55.0,31.0
2019-04-08-22,13.0,41.0,57.0,18.0
2019-04-08-23,11.0,48.0,51.0,17.0
2019-04-09-00,10.0,49.0,52.0,17.0
2019-04-09-01,10.0,52.0,56.0,22.0
2019-04-09-02,14.0,49.0,57.0,23.0
2019-04-09-03,14.0,48.0,61.0,19.0
2019-04-09-04,29.0,47.0,62.0,17.0
2019-04-09-05,25.0,47.0,58.0,14.0
2019-04-09-06,24.0,41.0,53.0,14.0
2019-04-09-07,24.0,39.0,52.0,13.0
2019-04-09-08,24.0,38.0,51.0,12.0
2019-04-09-09,24.0,37.0,50.0,12.0
2019-04-09-10,26.0,35.0,42.0,14.0
2019-04-09-11,27.0,40.0,29.0,14.0
2019-04-09-12,30.0,37.0,25.0,15.0
2019-04-09-13,27.0,38.0,21.0,17.0
2019-04-09-14,26.0,39.0,18.0,13.0
2019-04-09-15,23.0,23.0,24.0,13.0
2019-04-09-16,21.0,15.0,19.0,14.0
2019-04-09-17,23.0,12.0,25.0,24.0
2019-04-09-18,22.0,16.0,26.0,19.0
2019-04-09-19,23.0,32.0,25.0,18.0
2019-04-09-20,26.0,38.0,24.0,21.0
2019-04-09-21,29.0,33.0,24.0,22.0
2019-04-09-22,28.0,32.0,26.0,24.0
2019-04-09-23,26.0,27.0,21.0,26.0
2019-04-10-00,26.0,22.0,21.0,26.0
2019-04-10-01,25.0,15.0,21.0,30.0
2019-04-10-02,27.0,15.0,23.0,32.0
2019-04-10-03,28.0,17.0,26.0,35.0
2019-04-10-04,28.0,16.0,29.0,35.0
2019-04-10-05,31.0,14.0,31.0,36.0
2019-04-10-06,31.0,13.0,32.0,36.0
2019-04-10-07,36.0,12.0,35.0,36.0
2019-04-10-08,41.0,11.0,36.0,38.0
2019-04-10-09,42.0,13.0,35.0,39.0
2019-04-10-10,35.0,16.0,41.0,33.0
2019-04-10-11,23.0,20.0,33.0,31.0
2019-04-10-12,17.0,22.0,31.0,31.0
2019-04-10-13,15.0,29.0,30.0,33.0
2019-04-10-14,13.0,31.0,27.0,37.0
2019-04-10-15,13.0,33.0,24.0,33.0
2019-04-10-16,14.0,34.0,22.0,30.0
2019-04-10-17,14.0,33.0,12.0,29.0
2019-04-10-18,16.0,25.0,10.0,32.0
2019-04-10-19,17.0,22.0,7.0,41.0
2019-04-10-20,20.0,18.0,6.0,31.0
2019-04-10-21,30.0,18.0,5.0,19.0
2019-04-10-22,34.0,19.0,7.0,14.0
2019-04-10-23,36.0,16.0,7.0,13.0
2019-04-11-00,36.0,15.0,8.0,11.0
2019-04-11-01,40.0,13.0,8.0,16.0
2019-04-11-02,41.0,15.0,9.0,15.0
2019-04-11-03,46.0,13.0,11.0,12.0
2019-04-11-04,52.0,16.0,10.0,13.0
2019-04-11-05,56.0,18.0,7.0,14.0
2019-04-11-06,59.0,16.0,6.0,14.0
2019-04-11-07,61.0,18.0,5.0,29.0
2019-04-11-08,62.0,18.0,5.0,8.0
2019-04-11-09,68.0,18.0,4.0,8.0
2019-04-11-10,68.0,19.0,4.0,7.0
2019-04-11-11,57.0,20.0,4.0,10.0
2019-04-11-12,52.0,23.0,4.0,14.0
2019-04-11-13,50.0,26.0,4.0,14.0
2019-04-11-14,-999.0,-999.0,2.0,-999.0
2019-04-11-15,36.0,32.0,4.0,26.0
2019-04-11-16,37.0,35.0,5.0,31.0
2019-04-11-17,37.0,32.0,7.0,30.0
2019-04-11-18,40.0,33.0,10.0,22.0
2019-04-11-19,39.0,34.0,11.0,14.0
2019-04-11-20,43.0,35.0,13.0,16.0
2019-04-11-21,42.0,35.0,12.0,14.0
2019-04-11-22,42.0,36.0,14.0,14.0
2019-04-11-23,37.0,36.0,16.0,12.0
2019-04-12-00,39.0,39.0,16.0,9.0
2019-04-12-01,45.0,41.0,16.0,6.0
2019-04-12-02,47.0,44.0,17.0,9.0
2019-04-12-03,50.0,50.0,20.0,11.0
2019-04-12-04,52.0,50.0,21.0,10.0
2019-04-12-05,51.0,50.0,20.0,12.0
2019-04-12-06,50.0,54.0,18.0,13.0
2019-04-12-07,57.0,57.0,20.0,13.0
2019-04-12-08,64.0,68.0,19.0,17.0
2019-04-12-09,75.0,75.0,16.0,25.0
2019-04-12-10,75.0,74.0,17.0,22.0
2019-04-12-11,84.0,70.0,17.0,19.0
2019-04-12-12,79.0,68.0,21.0,21.0
2019-04-12-13,61.0,64.0,24.0,25.0
2019-04-12-14,53.0,69.0,21.0,28.0
2019-04-12-15,39.0,67.0,23.0,30.0
2019-04-12-16,36.0,65.0,23.0,36.0
2019-04-12-17,44.0,53.0,19.0,40.0
2019-04-12-18,50.0,42.0,31.0,39.0
2019-04-12-19,73.0,33.0,25.0,39.0
2019-04-12-20,90.0,30.0,18.0,31.0
2019-04-12-21,85.0,30.0,22.0,29.0
2019-04-12-22,85.0,34.0,21.0,27.0
2019-04-12-23,85.0,36.0,18.0,25.0
2019-04-13-00,87.0,35.0,12.0,24.0
2019-04-13-01,91.0,34.0,14.0,20.0
2019-04-13-02,93.0,36.0,16.0,18.0
2019-04-13-03,95.0,37.0,16.0,17.0
2019-04-13-04,98.0,36.0,15.0,14.0
2019-04-13-05,102.0,34.0,15.0,14.0
2019-04-13-06,105.0,31.0,15.0,15.0
2019-04-13-07,107.0,29.0,15.0,14.0
2019-04-13-08,116.0,25.0,16.0,18.0
2019-04-13-09,128.0,21.0,19.0,17.0
2019-04-13-10,134.0,21.0,19.0,16.0
2019-04-13-11,134.0,23.0,18.0,18.0
2019-04-13-12,131.0,25.0,22.0,18.0
2019-04-13-13,126.0,20.0,26.0,21.0
2019-04-13-14,114.0,24.0,24.0,21.0
2019-04-13-15,112.0,24.0,22.0,23.0
2019-04-13-16,98.0,23.0,24.0,25.0
2019-04-13-17,-999.0,-999.0,-999.0,-999.0
2019-04-13-18,25.0,20.0,25.0,36.0
2019-04-13-19,14.0,19.0,34.0,44.0
2019-04-13-20,14.0,18.0,39.0,46.0
2019-04-13-21,13.0,21.0,43.0,41.0
2019-04-13-22,14.0,23.0,44.0,34.0
2019-04-13-23,15.0,26.0,46.0,36.0
2019-04-14-00,15.0,28.0,47.0,41.0
2019-04-14-01,16.0,30.0,49.0,57.0
2019-04-14-02,15.0,33.0,42.0,75.0
2019-04-14-03,12.0,31.0,41.0,64.0
2019-04-14-04,10.0,31.0,41.0,56.0
2019-04-14-05,10.0,36.0,41.0,53.0
2019-04-14-06,10.0,38.0,42.0,43.0
2019-04-14-07,18.0,41.0,42.0,39.0
2019-04-14-08,17.0,46.0,41.0,45.0
2019-04-14-09,14.0,51.0,44.0,55.0
2019-04-14-10,13.0,56.0,40.0,48.0
2019-04-14-11,11.0,68.0,32.0,32.0
2019-04-14-12,-999.0,-999.0,-999.0,-999.0
2019-04-14-13,13.0,106.0,29.0,34.0
2019-04-14-14,14.0,59.0,25.0,48.0
2019-04-14-15,14.0,33.0,21.0,56.0
2019-04-14-16,15.0,37.0,24.0,58.0
2019-04-14-17,17.0,53.0,21.0,58.0
2019-04-14-18,19.0,60.0,17.0,64.0
2019-04-14-19,21.0,49.0,13.0,68.0
2019-04-14-20,22.0,36.0,16.0,65.0
2019-04-14-21,25.0,34.0,19.0,35.0
2019-04-14-22,31.0,42.0,23.0,17.0
2019-04-14-23,34.0,47.0,28.0,14.0
2019-04-15-00,33.0,49.0,32.0,17.0
2019-04-15-01,33.0,53.0,36.0,23.0
2019-04-15-02,34.0,55.0,40.0,27.0
2019-04-15-03,36.0,61.0,49.0,30.0
2019-04-15-04,35.0,61.0,57.0,34.0
2019-04-15-05,34.0,61.0,64.0,44.0
2019-04-15-06,39.0,60.0,67.0,59.0
2019-04-15-07,44.0,59.0,71.0,67.0
2019-04-15-08,42.0,54.0,48.0,62.0
2019-04-15-09,48.0,40.0,38.0,55.0
2019-04-15-10,62.0,28.0,22.0,51.0
2019-04-15-11,72.0,21.0,13.0,46.0
2019-04-15-12,67.0,18.0,11.0,33.0
2019-04-15-13,59.0,21.0,11.0,25.0
2019-04-15-14,56.0,18.0,12.0,22.0
2019-04-15-15,52.0,16.0,12.0,22.0
2019-04-15-16,49.0,16.0,14.0,22.0
2019-04-15-17,48.0,18.0,14.0,21.0
2019-04-15-18,47.0,19.0,13.0,21.0
2019-04-15-19,43.0,19.0,12.0,20.0
2019-04-15-20,36.0,21.0,12.0,20.0
2019-04-15-21,34.0,23.0,11.0,17.0
2019-04-15-22,35.0,18.0,10.0,16.0
2019-04-15-23,32.0,16.0,8.0,18.0
2019-04-16-00,34.0,16.0,8.0,16.0
2019-04-16-01,36.0,16.0,10.0,15.0
2019-04-16-02,38.0,15.0,14.0,13.0
2019-04-16-03,39.0,17.0,15.0,19.0
2019-04-16-04,42.0,19.0,16.0,21.0
2019-04-16-05,44.0,18.0,17.0,21.0
2019-04-16-06,51.0,19.0,17.0,22.0
2019-04-16-07,56.0,19.0,17.0,25.0
2019-04-16-08,66.0,20.0,19.0,27.0
2019-04-16-09,76.0,20.0,17.0,26.0
2019-04-16-10,86.0,20.0,17.0,25.0
2019-04-16-11,87.0,18.0,16.0,25.0
2019-04-16-12,89.0,20.0,18.0,30.0
2019-04-16-13,101.0,21.0,20.0,28.0
2019-04-16-14,95.0,18.0,21.0,30.0
2019-04-16-15,91.0,16.0,21.0,39.0
2019-04-16-16,85.0,15.0,21.0,43.0
2019-04-16-17,81.0,17.0,23.0,48.0
2019-04-16-18,76.0,18.0,23.0,46.0
2019-04-16-19,76.0,19.0,29.0,48.0
2019-04-16-20,78.0,18.0,35.0,46.0
2019-04-16-21,81.0,19.0,38.0,52.0
2019-04-16-22,84.0,22.0,38.0,58.0
2019-04-16-23,91.0,24.0,37.0,54.0
2019-04-17-00,93.0,28.0,37.0,58.0
2019-04-17-01,93.0,28.0,32.0,58.0
2019-04-17-02,96.0,30.0,30.0,68.0
2019-04-17-03,97.0,31.0,32.0,68.0
2019-04-17-04,99.0,31.0,30.0,71.0
2019-04-17-05,102.0,32.0,26.0,77.0
2019-04-17-06,103.0,34.0,26.0,84.0
2019-04-17-07,107.0,36.0,28.0,85.0
2019-04-17-08,115.0,35.0,22.0,83.0
2019-04-17-09,119.0,36.0,17.0,72.0
2019-04-17-10,117.0,43.0,16.0,58.0
2019-04-17-11,124.0,49.0,14.0,45.0
2019-04-17-12,126.0,54.0,14.0,41.0
2019-04-17-13,121.0,57.0,14.0,20.0
2019-04-17-14,123.0,65.0,17.0,27.0
2019-04-17-15,105.0,62.0,18.0,21.0
2019-04-17-16,102.0,54.0,19.0,24.0
2019-04-17-17,98.0,49.0,21.0,16.0
2019-04-17-18,97.0,49.0,22.0,7.0
2019-04-17-19,86.0,49.0,27.0,6.0
2019-04-17-20,97.0,47.0,30.0,6.0
2019-04-17-21,104.0,47.0,28.0,8.0
2019-04-17-22,114.0,46.0,27.0,8.0
2019-04-17-23,118.0,44.0,31.0,9.0
2019-04-18-00,114.0,47.0,35.0,11.0
2019-04-18-01,110.0,51.0,38.0,13.0
2019-04-18-02,93.0,53.0,35.0,16.0
2019-04-18-03,76.0,54.0,35.0,19.0
2019-04-18-04,114.0,51.0,34.0,23.0
2019-04-18-05,83.0,45.0,33.0,26.0
2019-04-18-06,43.0,46.0,34.0,27.0
2019-04-18-07,25.0,46.0,34.0,30.0
2019-04-18-08,22.0,47.0,32.0,35.0
2019-04-18-09,21.0,45.0,31.0,40.0
2019-04-18-10,17.0,46.0,31.0,37.0
2019-04-18-11,15.0,46.0,27.0,28.0
2019-04-18-12,22.0,46.0,28.0,25.0
2019-04-18-13,11.0,46.0,27.0,33.0
2019-04-18-14,10.0,43.0,28.0,36.0
2019-04-18-15,12.0,44.0,28.0,41.0
2019-04-18-16,16.0,41.0,28.0,33.0
2019-04-18-17,18.0,36.0,30.0,24.0
2019-04-18-18,42.0,36.0,37.0,28.0
2019-04-18-19,42.0,42.0,39.0,29.0
2019-04-18-20,35.0,44.0,41.0,35.0
2019-04-18-21,30.0,44.0,44.0,33.0
2019-04-18-22,24.0,48.0,44.0,38.0
2019-04-18-23,23.0,54.0,44.0,46.0
2019-04-19-00,22.0,57.0,47.0,33.0
2019-04-19-01,18.0,55.0,55.0,21.0
2019-04-19-02,19.0,55.0,58.0,24.0
2019-04-19-03,22.0,51.0,57.0,29.0
2019-04-19-04,15.0,53.0,59.0,37.0
2019-04-19-05,15.0,55.0,58.0,41.0
2019-04-19-06,17.0,53.0,62.0,38.0
2019-04-19-07,21.0,52.0,54.0,42.0
2019-04-19-08,20.0,54.0,54.0,45.0
2019-04-19-09,21.0,47.0,59.0,41.0
2019-04-19-10,22.0,41.0,58.0,37.0
2019-04-19-11,26.0,37.0,60.0,37.0
2019-04-19-12,24.0,38.0,64.0,35.0
2019-04-19-13,26.0,35.0,66.0,33.0
2019-04-19-14,26.0,33.0,61.0,26.0
2019-04-19-15,24.0,32.0,59.0,28.0
2019-04-19-16,24.0,31.0,60.0,29.0
2019-04-19-17,-999.0,-999.0,-999.0,-999.0
2019-04-19-18,19.0,32.0,46.0,38.0
2019-04-19-19,16.0,32.0,48.0,27.0
2019-04-19-20,16.0,39.0,47.0,23.0
2019-04-19-21,16.0,40.0,48.0,28.0
2019-04-19-22,20.0,38.0,49.0,26.0
2019-04-19-23,22.0,32.0,52.0,26.0
2019-04-20-00,22.0,28.0,49.0,22.0
2019-04-20-01,21.0,27.0,49.0,19.0
2019-04-20-02,21.0,26.0,52.0,24.0
2019-04-20-03,21.0,23.0,54.0,21.0
2019-04-20-04,19.0,23.0,50.0,20.0
2019-04-20-05,21.0,23.0,46.0,19.0
2019-04-20-06,21.0,21.0,45.0,17.0
2019-04-20-07,24.0,20.0,44.0,19.0
2019-04-20-08,28.0,20.0,48.0,29.0
2019-04-20-09,28.0,18.0,45.0,38.0
2019-04-20-10,33.0,19.0,39.0,37.0
2019-04-20-11,37.0,18.0,30.0,38.0
2019-04-20-12,39.0,14.0,27.0,39.0
2019-04-20-13,42.0,15.0,24.0,32.0
2019-04-20-14,45.0,14.0,19.0,40.0
2019-04-20-15,48.0,15.0,20.0,36.0
2019-04-20-16,48.0,16.0,20.0,29.0
2019-04-20-17,53.0,15.0,26.0,28.0
2019-04-20-18,55.0,15.0,26.0,24.0
2019-04-20-19,54.0,18.0,29.0,29.0
2019-04-20-20,58.0,18.0,34.0,28.0
2019-04-20-21,61.0,-999.0,-999.0,-999.0
2019-04-20-22,-999.0,-999.0,-999.0,-999.0
2019-04-20-23,60.0,20.0,32.0,31.0
2019-04-21-00,61.0,21.0,34.0,30.0
2019-04-21-01,61.0,23.0,33.0,29.0
2019-04-21-02,60.0,25.0,32.0,27.0
2019-04-21-03,61.0,23.0,28.0,33.0
2019-04-21-04,58.0,26.0,26.0,28.0
2019-04-21-05,57.0,25.0,30.0,23.0
2019-04-21-06,56.0,26.0,35.0,20.0
2019-04-21-07,58.0,26.0,35.0,16.0
2019-04-21-08,60.0,27.0,36.0,19.0
2019-04-21-09,65.0,27.0,37.0,23.0
2019-04-21-10,62.0,27.0,36.0,22.0
2019-04-21-11,54.0,27.0,37.0,13.0
2019-04-21-12,56.0,24.0,34.0,10.0
2019-04-21-13,61.0,23.0,32.0,14.0
2019-04-21-14,65.0,26.0,35.0,14.0
2019-04-21-15,71.0,27.0,36.0,13.0
2019-04-21-16,77.0,27.0,34.0,11.0
2019-04-21-17,72.0,23.0,34.0,11.0
2019-04-21-18,67.0,26.0,34.0,9.0
2019-04-21-19,60.0,30.0,31.0,10.0
2019-04-21-20,50.0,28.0,29.0,25.0
2019-04-21-21,47.0,25.0,30.0,12.0
2019-04-21-22,48.0,26.0,31.0,11.0
2019-04-21-23,49.0,28.0,33.0,12.0
2019-04-22-00,49.0,29.0,38.0,14.0
2019-04-22-01,52.0,28.0,37.0,15.0
2019-04-22-02,63.0,26.0,36.0,17.0
2019-04-22-03,68.0,26.0,38.0,16.0
2019-04-22-04,69.0,23.0,38.0,20.0
2019-04-22-05,71.0,20.0,36.0,20.0
2019-04-22-06,69.0,20.0,35.0,21.0
2019-04-22-07,70.0,21.0,36.0,26.0
2019-04-22-08,76.0,20.0,41.0,33.0
2019-04-22-09,86.0,17.0,44.0,38.0
2019-04-22-10,98.0,15.0,50.0,35.0
2019-04-22-11,112.0,12.0,50.0,34.0
2019-04-22-12,131.0,10.0,46.0,27.0
2019-04-22-13,142.0,9.0,38.0,22.0
2019-04-22-14,126.0,11.0,38.0,23.0
2019-04-22-15,128.0,12.0,46.0,21.0
2019-04-22-16,117.0,15.0,39.0,18.0
2019-04-22-17,119.0,18.0,22.0,18.0
2019-04-22-18,115.0,21.0,21.0,18.0
2019-04-22-19,111.0,24.0,28.0,17.0
2019-04-22-20,98.0,24.0,33.0,7.0
2019-04-22-21,96.0,22.0,38.0,5.0
2019-04-22-22,97.0,22.0,36.0,7.0
2019-04-22-23,94.0,20.0,29.0,10.0
2019-04-23-00,94.0,19.0,30.0,13.0
2019-04-23-01,101.0,15.0,29.0,15.0
2019-04-23-02,110.0,14.0,29.0,15.0
2019-04-23-03,119.0,10.0,32.0,18.0
2019-04-23-04,121.0,12.0,35.0,23.0
2019-04-23-05,119.0,10.0,34.0,29.0
2019-04-23-06,117.0,14.0,34.0,28.0
2019-04-23-07,121.0,17.0,31.0,28.0
2019-04-23-08,128.0,24.0,33.0,26.0
2019-04-23-09,132.0,36.0,32.0,25.0
2019-04-23-10,140.0,48.0,35.0,24.0
2019-04-23-11,139.0,46.0,28.0,22.0
2019-04-23-12,132.0,49.0,25.0,25.0
2019-04-23-13,114.0,50.0,26.0,26.0
2019-04-23-14,94.0,67.0,25.0,21.0
2019-04-23-15,70.0,71.0,31.0,18.0
2019-04-23-16,57.0,68.0,33.0,17.0
2019-04-23-17,51.0,67.0,34.0,16.0
2019-04-23-18,48.0,67.0,44.0,20.0
2019-04-23-19,48.0,66.0,50.0,21.0
2019-04-23-20,49.0,76.0,51.0,25.0
2019-04-23-21,55.0,83.0,56.0,27.0
2019-04-23-22,62.0,88.0,52.0,27.0
2019-04-23-23,66.0,94.0,47.0,26.0
2019-04-24-00,71.0,101.0,48.0,25.0
2019-04-24-01,81.0,107.0,50.0,25.0
2019-04-24-02,99.0,109.0,49.0,32.0
2019-04-24-03,100.0,107.0,48.0,36.0
2019-04-24-04,92.0,101.0,46.0,35.0
2019-04-24-05,90.0,97.0,44.0,34.0
2019-04-24-06,76.0,97.0,44.0,38.0
2019-04-24-07,70.0,87.0,40.0,42.0
2019-04-24-08,69.0,82.0,44.0,46.0
2019-04-24-09,73.0,84.0,50.0,44.0
2019-04-24-10,83.0,93.0,53.0,32.0
2019-04-24-11,75.0,103.0,47.0,31.0
2019-04-24-12,29.0,101.0,45.0,39.0
2019-04-24-13,13.0,97.0,47.0,32.0
2019-04-24-14,11.0,107.0,55.0,29.0
2019-04-24-15,8.0,115.0,47.0,26.0
2019-04-24-16,11.0,109.0,41.0,20.0
2019-04-24-17,9.0,101.0,45.0,19.0
2019-04-24-18,8.0,97.0,42.0,19.0
2019-04-24-19,6.0,96.0,34.0,18.0
2019-04-24-20,7.0,103.0,30.0,17.0
2019-04-24-21,9.0,90.0,28.0,17.0
2019-04-24-22,5.0,73.0,27.0,18.0
2019-04-24-23,3.0,53.0,29.0,18.0
2019-04-25-00,3.0,31.0,28.0,19.0
2019-04-25-01,4.0,21.0,29.0,20.0
2019-04-25-02,4.0,19.0,28.0,21.0
2019-04-25-03,3.0,21.0,31.0,22.0
2019-04-25-04,6.0,21.0,35.0,23.0
2019-04-25-05,5.0,21.0,34.0,25.0
2019-04-25-06,7.0,22.0,35.0,32.0
2019-04-25-07,6.0,24.0,41.0,45.0
2019-04-25-08,7.0,27.0,45.0,54.0
2019-04-25-09,8.0,31.0,43.0,49.0
2019-04-25-10,8.0,35.0,40.0,43.0
2019-04-25-11,9.0,36.0,40.0,37.0
2019-04-25-12,8.0,45.0,39.0,34.0
2019-04-25-13,7.0,54.0,44.0,31.0
2019-04-25-14,11.0,53.0,19.0,28.0
2019-04-25-15,11.0,58.0,11.0,27.0
2019-04-25-16,9.0,66.0,10.0,25.0
2019-04-25-17,9.0,72.0,8.0,24.0
2019-04-25-18,11.0,66.0,10.0,23.0
2019-04-25-19,16.0,49.0,11.0,26.0
2019-04-25-20,15.0,30.0,11.0,30.0
2019-04-25-21,17.0,24.0,13.0,28.0
2019-04-25-22,16.0,22.0,16.0,36.0
2019-04-25-23,18.0,20.0,18.0,39.0
2019-04-26-00,17.0,26.0,19.0,29.0
2019-04-26-01,14.0,29.0,19.0,28.0
2019-04-26-02,14.0,27.0,24.0,31.0
2019-04-26-03,15.0,27.0,26.0,36.0
2019-04-26-04,17.0,26.0,23.0,42.0
2019-04-26-05,19.0,29.0,23.0,35.0
2019-04-26-06,21.0,30.0,19.0,31.0
2019-04-26-07,21.0,31.0,15.0,34.0
2019-04-26-08,17.0,31.0,15.0,23.0
2019-04-26-09,17.0,34.0,16.0,21.0
2019-04-26-10,17.0,32.0,18.0,20.0
2019-04-26-11,15.0,34.0,22.0,21.0
2019-04-26-12,18.0,31.0,22.0,22.0
